url,Citazioni
conf/eics/eics2015,155
conf/eics/eics2016,92
conf/eics/eics2017,48
conf/eics/eics2018,47
conf/eics/eics2019,17
conf/eics/eics2020,2
conf/eidwt/eidwt19,31
conf/eidwt/eidwt2017,44
conf/eidwt/eidwt2018,115
conf/eidwt/eidwt2019,20
conf/eiivcp/eiivcp2005,208
conf/einip/einip1996,12
conf/einip/einip1999,57
conf/einip/einip2000,15
conf/ejc/ejc2009,1
conf/ejc/ejc2010,1
conf/ejc/ejc2016,1
conf/ekaw/ekaw1992,64
conf/ekaw/ekaw1993,52
conf/ekaw/ekaw1994,70
conf/ekaw/ekaw1996,58
conf/ekaw/ekaw1999,155
conf/ekaw/ekaw2000,482
conf/ekaw/ekaw2002,1181
conf/ekaw/ekaw2004,222
conf/ekaw/ekaw2006,254
conf/ekaw/ekaw2008,327
conf/ekaw/ekaw2010,165
conf/ekaw/ekaw2012,177
conf/ekaw/ekaw2014,166
conf/ekaw/ekaw2014s,48
conf/ekaw/ekaw2016,151
conf/ekaw/ekaw2016s,13
conf/ekaw/ekaw2018,33
conf/eleot/eleot2015,30
conf/eleot/eleot2016,28
conf/eleot/eleot2018,11
conf/eleot/eleot2019,1
conf/elm/elm2018,1
conf/elp/elp92,57
conf/elp/elp93,39
conf/elp/elp96,78
conf/elpub/elpub2014,1
conf/elpub/elpub2015,4
conf/elpub/elpub2017,11
conf/elsnet/elsnet2000,13
conf/emas/emas2018,15
conf/emc/emc2013,142
conf/emcis/emcis2017,54
conf/emcis/emcis2018,16
conf/emcis/emcis2019,2
conf/emisa/emisa1987,12
conf/emmcvpr/emmcvpr1997,77
conf/emmcvpr/emmcvpr1999,108
conf/emmcvpr/emmcvpr2001,251
conf/emmcvpr/emmcvpr2003,173
conf/emmcvpr/emmcvpr2005,434
conf/emmcvpr/emmcvpr2007,180
conf/emmcvpr/emmcvpr2009,236
conf/emmcvpr/emmcvpr2011,123
conf/emmcvpr/emmcvpr2013,136
conf/emmcvpr/emmcvpr2014,167
conf/emmcvpr/emmcvpr2017,24
conf/emnets/emnets2007,594
conf/emnets/emnets2010,87
conf/emnlp/emnlp2000,408
conf/emnlp/emnlp2002,963
conf/emo/emo2001,1606
conf/emo/emo2003,1499
conf/emo/emo2005,1668
conf/emo/emo2006,1488
conf/emo/emo2009,526
conf/emo/emo2011,265
conf/emo/emo2013,315
conf/emo/emo2015-1,149
conf/emo/emo2015-2,173
conf/emo/emo2017,119
conf/emo/emo2019,29
conf/emoocs/emoocs2017,52
conf/emoocs/emoocs2019,3
conf/emsoft/emsoft2001,615
conf/emsoft/emsoft2003,287
conf/emsoft/emsoft2004,495
conf/emsoft/emsoft2005,698
conf/emsoft/emsoft2006,494
conf/emsoft/emsoft2007,555
conf/emsoft/emsoft2008,526
conf/emsoft/emsoft2009,478
conf/emsoft/emsoft2010,326
conf/emsoft/emsoft2011,641
conf/emsoft/emsoft2012,198
conf/emsoft/emsoft2014,233
conf/emsoft/emsoft2016,106
conf/emsoft/emsoft2017c,11
conf/enase/enase2009s,16
conf/enase/enase2009s,4
conf/enase/enase2010s,35
conf/enase/enase2011s,7
conf/enase/enase2012s,11
conf/enase/enase2013,4
conf/enase/enase2013s,11
conf/enase/enase2014s,14
conf/enase/enase2015s,13
conf/enase/enase2016,79
conf/enase/enase2016s,7
conf/enase/enase2017,53
conf/enase/enase2018,75
conf/enase/enase2018s,6
conf/enase/enase2019,42
conf/enase/enase2019s,3
conf/enase/enase2020,3
conf/energieinformatik/energieinformatik2015,32
conf/enic/enic2017,3
conf/enter/enter1994,55
conf/enter/enter1996,58
conf/enter/enter2001,85
conf/enter/enter2002,205
conf/enter/enter2003,218
conf/enter/enter2004,114
conf/enter/enter2005,189
conf/enter/enter2007,222
conf/enter/enter2008,586
conf/enter/enter2009,259
conf/enter/enter2010,231
conf/enter/enter2011,206
conf/enter/enter2012,323
conf/enter/enter2013,228
conf/enter/enter2014,375
conf/enter/enter2015,417
conf/enter/enter2016,308
conf/enter/enter2017,226
conf/enter/enter2018,80
conf/enter/enter2019,73
conf/enumath/enumath2013,69
conf/enumath/enumath2015,71
conf/envirvis-ws/envirvis-ws2014,1
conf/envirvis-ws/envirvis-ws2016,3
conf/envirvis-ws/envirvis-ws2017,4
conf/envirvis-ws/envirvis-ws2018,4
conf/eoolt/eoolt2014,14
conf/eoolt/eoolt2016,4
conf/eoolt/eoolt2017,4
conf/eos/eos2014,86
conf/eos/eos2015,114
conf/eos/eos2016,40
conf/eos/eos2017,48
conf/eos/eos2018,21
conf/ep/poddp1998,38
conf/epart/epart2009,169
conf/epart/epart2010,116
conf/epart/epart2011,207
conf/epart/epart2012,53
conf/epart/epart2013,42
conf/epart/epart2014,29
conf/epart/epart2015,36
conf/epart/epart2016,42
conf/epart/epart2017,11
conf/epart/epart2018,2
conf/epart/epart2019,4
conf/epew/epew2005,163
conf/epew/epew2006,57
conf/epew/epew2007,66
conf/epew/epew2008,66
conf/epew/epew2009,44
conf/epew/epew2010,53
conf/epew/epew2011,51
conf/epew/epew2012,35
conf/epew/epew2013,98
conf/epew/epew2014,47
conf/epew/epew2015,70
conf/epew/epew2016,23
conf/epew/epew2017,24
conf/epew/epew2018,10
conf/epia/epia1989,21
conf/epia/epia1991,34
conf/epia/epia2001,122
conf/epia/epia2003,173
conf/epia/epia2005,319
conf/epia/epia2007w,247
conf/epia/epia2009,101
conf/epia/epia2011,71
conf/epia/epia2013,79
conf/epia/epia2015,122
conf/epia/epia2017,55
conf/epia/epia2019-1,12
conf/epia/epia2019-2,21
conf/epia/epia93,70
conf/epia/epia95,54
conf/epia/epia99,79
conf/epos/epos2006,62
conf/epsec/epsec2015,10
conf/er/acml2006,39
conf/er/cm97,87
conf/er/er2000,336
conf/er/er2001,420
conf/er/er2002,369
conf/er/er2003,486
conf/er/er2004,419
conf/er/er2005,242
conf/er/er2006,296
conf/er/er2007,344
conf/er/er2008,541
conf/er/er2009,265
conf/er/er2010,287
conf/er/er2011,210
conf/er/er2012,291
conf/er/er2013,280
conf/er/er2014,190
conf/er/er2015,215
conf/er/er2016,177
conf/er/er2017,92
conf/er/er2018,112
conf/er/er2019,29
conf/er/er92,118
conf/er/er94,272
conf/er/er97,142
conf/er/er98,304
conf/er/er99,189
conf/er/erw2000,203
conf/er/erw2002,118
conf/er/erw2003,145
conf/er/erw2004,213
conf/er/erw2005,190
conf/er/erw2006,205
conf/er/erw2007,208
conf/er/erw2008,145
conf/er/erw2009,150
conf/er/erw2010,95
conf/er/erw2011,95
conf/er/erw2012,141
conf/er/erw2013,46
conf/er/erw2014,57
conf/er/erw2015,69
conf/er/erw2016,33
conf/er/erw2017,19
conf/er/erw2018,26
conf/er/erw2019,4
conf/er/erw98,68
conf/er/erw99,172
conf/ercimdl/ecdl2000,334
conf/ercimdl/ecdl2001,297
conf/ercimdl/ecdl2003,291
conf/ercimdl/ecdl2004,209
conf/ercimdl/ecdl2005,144
conf/ercimdl/ecdl2006,184
conf/ercimdl/ecdl2007,229
conf/ercimdl/ecdl2008,162
conf/ercimdl/ecdl2009,144
conf/ercimdl/ecdl2010,166
conf/ercimdl/ercimdl99,310
conf/ercimdl/tpdl2011,127
conf/ercimdl/tpdl2012,103
conf/ercimdl/tpdl2013,79
conf/ercimdl/tpdl2015,56
conf/ercimdl/tpdl2016,69
conf/ercimdl/tpdl2017,117
conf/ercimdl/tpdl2018,47
conf/ercimdl/tpdl2019,31
conf/ercimdl/tpdl2020,2
conf/ercimdl/tpdlw2013,9
conf/ergoihm/ergoihm2012,29
conf/erlang/erlang2002,22
conf/erlang/erlang2003,22
conf/erlang/erlang2004,16
conf/erlang/erlang2005,26
conf/erlang/erlang2006,100
conf/erlang/erlang2007,20
conf/erlang/erlang2008,89
conf/erlang/erlang2009,13
conf/erlang/erlang2010,26
conf/erlang/erlang2011,26
conf/erlang/erlang2012,4
conf/erlang/erlang2013,35
conf/erlang/erlang2014,25
conf/erlang/erlang2015,10
conf/erlang/erlang2016,18
conf/erlang/erlang2017,5
conf/erlang/erlang2018,3
conf/erpf/erpf2012,39
conf/erpf/erpf2013,14
conf/erpf/erpf2014,16
conf/erpf/erpf2015,17
conf/erpf/erpf2016,14
conf/ershov/botik1989,185
conf/ershov/ershov1972,49
conf/ershov/ershov1975,28
conf/ershov/ershov1979,42
conf/ershov/ershov1996,80
conf/ershov/ershov1999,87
conf/ershov/ershov2001,125
conf/ershov/ershov2003,137
conf/ershov/ershov2006,125
conf/ershov/ershov2009,98
conf/ershov/ershov2011,97
conf/ershov/ershov2014,48
conf/ershov/ershov2015,28
conf/ershov/ershov2017,58
conf/ershov/ershov2019,5
conf/esa/esa2000,239
conf/esa/esa2001,392
conf/esa/esa2002,805
conf/esa/esa2003,765
conf/esa/esa2004,385
conf/esa/esa2005,698
conf/esa/esa2006,690
conf/esa/esa2007,432
conf/esa/esa2008,422
conf/esa/esa2009,357
conf/esa/esa2010-1,332
conf/esa/esa2010-2,134
conf/esa/esa2011,437
conf/esa/esa2012,410
conf/esa/esa2013,319
conf/esa/esa2014,283
conf/esa/esa2015,320
conf/esa/esa93,172
conf/esa/esa95,306
conf/esa/esa96,280
conf/esa/esa97,190
conf/esa/esa98,348
conf/esa/esa99,274
conf/esas/esas2004,196
conf/esas/esas2005,174
conf/esas/esas2006,134
conf/esas/esas2007,287
conf/esaw/esaw2000,177
conf/esaw/esaw2001,57
conf/esaw/esaw2002,132
conf/esaw/esaw2003,112
conf/esaw/esaw2004,121
conf/esaw/esaw2005,74
conf/esaw/esaw2006,131
conf/esaw/esaw2007,90
conf/esaw/esaw2008,32
conf/esaw/esaw2009,77
conf/esc/esc1983,31
conf/escape/escape2007,156
conf/ese/ese1990,97
conf/esec/esec89,118
conf/esec/esec91,89
conf/esec/esec93,164
conf/esec/esec95,423
conf/esec/esec97,1
conf/esem/esem2008,626
conf/esem/esem2010,561
conf/esem/esem2012,353
conf/esem/esem2014,355
conf/esem/esem2016,255
conf/esem/esem2018,83
conf/esernet/esernet2003,142
conf/esf/esf2002,162
conf/esmart/esmart2001,81
conf/esoa/esoa2006,91
conf/esocc/esocc2012,61
conf/esocc/esocc2013,124
conf/esocc/esocc2013w,90
conf/esocc/esocc2014,61
conf/esocc/esocc2014w,33
conf/esocc/esocc2015,60
conf/esocc/esocc2015w,96
conf/esocc/esocc2016,62
conf/esocc/esocc2016w,5
conf/esocc/esocc2017,76
conf/esocc/esocc2017w,20
conf/esocc/esocc2018,15
conf/esocc/esocc2020,2
conf/esop/esop2000,329
conf/esop/esop2001,345
conf/esop/esop2002,209
conf/esop/esop2003,301
conf/esop/esop2004,409
conf/esop/esop2005,598
conf/esop/esop2006,392
conf/esop/esop2007,926
conf/esop/esop2008,250
conf/esop/esop2009,554
conf/esop/esop2010,541
conf/esop/esop2011,251
conf/esop/esop2012,489
conf/esop/esop2013,725
conf/esop/esop2014,331
conf/esop/esop2015,379
conf/esop/esop2016,236
conf/esop/esop2017,213
conf/esop/esop2018,145
conf/esop/esop2019,36
conf/esop/esop2020,15
conf/esop/esop86,200
conf/esop/esop88,246
conf/esop/esop90,228
conf/esop/esop92,158
conf/esop/esop94,199
conf/esop/esop96,167
conf/esorics/cicps2017,36
conf/esorics/cicps2018,11
conf/esorics/cicps2019,3
conf/esorics/cybericps2016,3
conf/esorics/cyberics2015,11
conf/esorics/dpm2015,48
conf/esorics/dpm2016,40
conf/esorics/dpm2017,73
conf/esorics/dpm2018,41
conf/esorics/dpm2019,16
conf/esorics/esorics1994,287
conf/esorics/esorics1996,511
conf/esorics/esorics2000,208
conf/esorics/esorics2002,206
conf/esorics/esorics2003,346
conf/esorics/esorics2004,391
conf/esorics/esorics2005,598
conf/esorics/esorics2006,360
conf/esorics/esorics2007,488
conf/esorics/esorics2008,632
conf/esorics/esorics2009,577
conf/esorics/esorics2010,498
conf/esorics/esorics2011,535
conf/esorics/esorics2012,645
conf/esorics/esorics2013,552
conf/esorics/esorics2014-1,386
conf/esorics/esorics2014-2,345
conf/esorics/esorics2015-1,174
conf/esorics/esorics2015-2,230
conf/esorics/esorics2016-1,212
conf/esorics/esorics2016-2,198
conf/esorics/esorics2017-1,89
conf/esorics/esorics2017-2,202
conf/esorics/esorics2018-1,68
conf/esorics/esorics2018-2,58
conf/esorics/esorics2019-1,30
conf/esorics/esorics2019-2,27
conf/esorics/esorics2020-1,2
conf/esorics/etaa2018,3
conf/esorics/etaa2019,1
conf/esorics/iosec2019,2
conf/esorics/issa2018,6
conf/esorics/lncs5599,96
conf/esorics/lncs5939,82
conf/esorics/lncs6514,62
conf/esorics/lncs7122,77
conf/esorics/lncs7731,86
conf/esorics/lncs8247,151
conf/esorics/lncs8872,81
conf/esorics/padg2018,8
conf/essa/essa2013,37
conf/essa/essa2015,24
conf/essir/essir2000,89
conf/esslli/esslli1997,6
conf/esslli/esslli2009s,11
conf/esslli/esslli2011,19
conf/esslli/esslli2011s,24
conf/esslli/esslli2013s,11
conf/esslli/vic2009,109
conf/essmac/essmac2003,73
conf/essos/essos2009,77
conf/essos/essos2010,141
conf/essos/essos2011,159
conf/essos/essos2012,76
conf/essos/essos2013,99
conf/essos/essos2014,61
conf/essos/essos2015,80
conf/essos/essos2016,78
conf/essos/essos2017,16
conf/essos/essos2018,12
conf/estimedia/estimedia2017,9
conf/esweek/intesa2018,7
conf/esweek/wese2010,18
conf/esweek/wese2011,13
conf/esweek/wese2012,38
conf/esweek/wese2014,8
conf/esweek/wese2015,29
conf/esweek/wese2016,8
conf/esweek/wess2015,31
conf/esws/eswc2005,937
conf/esws/eswc2006,686
conf/esws/eswc2007,861
conf/esws/eswc2008,1033
conf/esws/eswc2009,449
conf/esws/eswc2010-1,396
conf/esws/eswc2010-2,315
conf/esws/eswc2011-1,280
conf/esws/eswc2011-2,388
conf/esws/eswc2011w,136
conf/esws/eswc2012,449
conf/esws/eswc2012s,21
conf/esws/eswc2013,427
conf/esws/eswc2013s,92
conf/esws/eswc2014,357
conf/esws/eswc2014s,150
conf/esws/eswc2015,193
conf/esws/eswc2015s,142
conf/esws/eswc2016,234
conf/esws/eswc2016s,110
conf/esws/eswc2017-1,58
conf/esws/eswc2017-2,33
conf/esws/eswc2017s,4
conf/esws/eswc2017s,44
conf/esws/eswc2018s,73
conf/esws/esws2004,708
conf/esws/semwebeval2014,143
conf/esws/semwebeval2015,123
conf/esws/semwebeval2016,119
conf/esws/semwebeval2017,59
conf/esws/semwebeval2018,11
conf/etaps/fps2014,57
conf/etm/etm2010,21
conf/etra/cogain2018,32
conf/etra/emip2018,11
conf/etra/etra2000,811
conf/etra/etra2002,614
conf/etra/etra2004,490
conf/etra/etra2006,524
conf/etra/etra2008,626
conf/etra/etra2010,820
conf/etra/etra2012,986
conf/etra/etra2014,547
conf/etra/etra2016,430
conf/etra/etra2018,268
conf/etra/etra2019,107
conf/etra/etra2020,1
conf/etra/etra2020a,1
conf/etra/etra2020s,2
conf/etra/etvis2018,15
conf/etra/petmei2018,15
conf/etrics/etrics2006,279
conf/etvc/etvc2008,119
conf/etvis/etvis2015,23
conf/euc/euc2004,244
conf/euc/euc2005,216
conf/euc/euc2006,258
conf/euc/euc2007,142
conf/euc/eucw2005,388
conf/euc/eucw2006,340
conf/euc/eucw2007,185
conf/eumas/eumas2011,59
conf/eumas/eumas2014,44
conf/eumas/eumas2015,45
conf/eumas/eumas2016,38
conf/eumas/eumas2017,29
conf/eumas/eumas2018,4
conf/eurasiaict/eurasiaict2002,195
conf/eurasip/eurasip1990,165
conf/eurobot/eurobot2008,29
conf/eurobot/eurobot2009,21
conf/eurobot/eurobot2010,27
conf/eurobot/eurobot2011,107
conf/eurocal/eurocal1983,127
conf/eurocal/eurocal1985-1,67
conf/eurocal/eurocal1985-2,312
conf/eurocal/eurocal1987,87
conf/eurocal/eurocam1982,173
conf/eurocast/cast1994,15
conf/eurocast/eurocast1989,50
conf/eurocast/eurocast1993,36
conf/eurocast/eurocast1999,43
conf/eurocast/eurocast2001,77
conf/eurocast/eurocast2003,136
conf/eurocast/eurocast2005,133
conf/eurocast/eurocast2007,300
conf/eurocast/eurocast2009,190
conf/eurocast/eurocast2011-1,102
conf/eurocast/eurocast2011-2,64
conf/eurocast/eurocast2013-1,87
conf/eurocast/eurocast2013-2,76
conf/eurocast/eurocast2015,94
conf/eurocast/eurocast2017-1,26
conf/eurocast/eurocast2017-2,21
conf/eurocast/eurocast2019-1,2
conf/eurocast/eurocast2019-2,3
conf/eurocode/eurocode1990,83
conf/eurocolt/eurocolt1995,1186
conf/eurocolt/eurocolt1997,71
conf/eurocolt/eurocolt1999,158
conf/eurocris/cris2014,61
conf/eurocris/cris2016,26
conf/eurocris/cris2018,17
conf/eurocrypt/eurocrypt2000,3104
conf/eurocrypt/eurocrypt2001,1915
conf/eurocrypt/eurocrypt2002,2124
conf/eurocrypt/eurocrypt2003,2830
conf/eurocrypt/eurocrypt2004,3524
conf/eurocrypt/eurocrypt2005,3969
conf/eurocrypt/eurocrypt2006,2007
conf/eurocrypt/eurocrypt2007,906
conf/eurocrypt/eurocrypt2008,1975
conf/eurocrypt/eurocrypt2009,1401
conf/eurocrypt/eurocrypt2010,1364
conf/eurocrypt/eurocrypt2011,1618
conf/eurocrypt/eurocrypt2012,2083
conf/eurocrypt/eurocrypt2013,1776
conf/eurocrypt/eurocrypt2014,1327
conf/eurocrypt/eurocrypt2015-1,841
conf/eurocrypt/eurocrypt2015-2,890
conf/eurocrypt/eurocrypt2016-1,481
conf/eurocrypt/eurocrypt2016-2,562
conf/eurocrypt/eurocrypt2017-1,364
conf/eurocrypt/eurocrypt2017-2,281
conf/eurocrypt/eurocrypt2017-3,282
conf/eurocrypt/eurocrypt2018-1,223
conf/eurocrypt/eurocrypt2018-2,273
conf/eurocrypt/eurocrypt2018-3,221
conf/eurocrypt/eurocrypt2019-1,110
conf/eurocrypt/eurocrypt2019-2,98
conf/eurocrypt/eurocrypt2019-3,87
conf/eurocrypt/eurocrypt2020-1,7
conf/eurocrypt/eurocrypt2020-2,13
conf/eurocrypt/eurocrypt2020-3,11
conf/eurocrypt/eurocrypt82,78
conf/eurocrypt/eurocrypt84,357
conf/eurocrypt/eurocrypt85,230
conf/eurocrypt/eurocrypt87,267
conf/eurocrypt/eurocrypt88,1046
conf/eurocrypt/eurocrypt89,1026
conf/eurocrypt/eurocrypt90,789
conf/eurocrypt/eurocrypt91,2481
conf/eurocrypt/eurocrypt92,762
conf/eurocrypt/eurocrypt93,1265
conf/eurocrypt/eurocrypt96,1907
conf/eurocrypt/eurocrypt97,1991
conf/eurocybersec/eurocybersec2018,48
conf/eurofuse/eurofuse2011,53
conf/eurogp/eurogp1999,173
conf/eurogp/eurogp2000,517
conf/eurogp/eurogp2001,337
conf/eurogp/eurogp2002,332
conf/eurogp/eurogp2003,480
conf/eurogp/eurogp2004,239
conf/eurogp/eurogp2005,300
conf/eurogp/eurogp2006,206
conf/eurogp/eurogp2007,361
conf/eurogp/eurogp2008,242
conf/eurogp/eurogp2009,212
conf/eurogp/eurogp2010,222
conf/eurogp/eurogp2011,82
conf/eurogp/eurogp2012,148
conf/eurogp/eurogp2013,124
conf/eurogp/eurogp2014,153
conf/eurogp/eurogp2015,148
conf/eurogp/eurogp2016,74
conf/eurogp/eurogp2017,97
conf/eurogp/eurogp2018,50
conf/eurogp/eurogp2019,31
conf/eurogp/eurogp2020,8
conf/eurographics/eg-areas2009,1
conf/eurographics/eg-education2006,2
conf/eurographics/eg-education2010,3
conf/eurographics/eg-education2016,1
conf/eurographics/eg-education2017,2
conf/eurographics/eg-posters2015,1
conf/eurographics/eg-posters2016,1
conf/eurographics/eg-posters2018,1
conf/eurographics/eg-short2001,3
conf/eurographics/eg-short2002,1
conf/eurographics/eg-short2003,1
conf/eurographics/eg-short2006,2
conf/eurographics/eg-short2007,3
conf/eurographics/eg-short2008,1
conf/eurographics/eg-short2009,2
conf/eurographics/eg-short2015,2
conf/eurographics/eg-short2016,2
conf/eurographics/eg-short2017,2
conf/eurographics/eg-short2018,1
conf/eurographics/eg-stars2003,1
conf/eurographics/eg-stars2005,1
conf/eurographics/eg-stars2007,2
conf/eurographics/eg-stars2009,1
conf/eurographics/eg-stars2014,21
conf/eurographics/eg-tutorials2006,1
conf/eurographics/eg-tutorials2008,1
conf/eurographics/eg-tutorials2015,1
conf/eurographics/eg-tutorials2017,3
conf/eurographics/eg-tutorials2019,1
conf/eurographics/eg1981,2
conf/eurographics/gradifab2016,1
conf/eurohaptics/eurohaptics2020,2
conf/euroisi/euroisi2008,134
conf/euroitv/euroitv2007,166
conf/euroitv/euroitv2008,194
conf/euroitv/euroitv2011,118
conf/euroitv/euroitv2012,415
conf/euroitv/euroitv2013,97
conf/euromed/euromed2010,120
conf/euromed/euromed2012,313
conf/euromed/euromed2014,158
conf/euromed/euromed2016-1,112
conf/euromed/euromed2016-2,34
conf/euromed/euromed2018-1,21
conf/euromed/euromed2018-2,15
conf/eurongi/eurongi2004,79
conf/eurongi/eurongi2005,42
conf/eurongi/eurongi2006,86
conf/eurongi/eurongi2006e,26
conf/eurongi/eurongi2008,46
conf/europar/coregrid2009,49
conf/europar/europar2001,418
conf/europar/europar2002,515
conf/europar/europar2003,676
conf/europar/europar2004,416
conf/europar/europar2005,685
conf/europar/europar2006,511
conf/europar/europar2006w,43
conf/europar/europar2007,401
conf/europar/europar2007w,45
conf/europar/europar2008,336
conf/europar/europar2008w,79
conf/europar/europar2009,465
conf/europar/europar2009w,163
conf/europar/europar2010-1,182
conf/europar/europar2010-2,224
conf/europar/europar2010w,211
conf/europar/europar2011-1,270
conf/europar/europar2011-2,269
conf/europar/europar2011w1,5
conf/europar/europar2011w1,191
conf/europar/europar2011w2,137
conf/europar/europar2012,423
conf/europar/europar2012w,170
conf/europar/europar2013,436
conf/europar/europar2013w,137
conf/europar/europar2014,337
conf/europar/europar2014w1,136
conf/europar/europar2014w2,167
conf/europar/europar2015,208
conf/europar/europar2015w,127
conf/europar/europar2016,135
conf/europar/europar2016w,40
conf/europar/europar2017,86
conf/europar/europar2017w,50
conf/europar/europar2018,62
conf/europar/europar2018w,45
conf/europar/europar2019,17
conf/europar/europar2019w,3
conf/europar/europar96-1,272
conf/europhras/europhras2017,12
conf/europhras/europhras2019,1
conf/europki/europki2004,110
conf/europki/europki2005,81
conf/europki/europki2006,121
conf/europki/europki2007,142
conf/europki/europki2008,52
conf/europki/europki2009,76
conf/europki/europki2010,47
conf/europki/europki2011,30
conf/europki/europki2012,44
conf/europki/europki2013,30
conf/europlop/europlop2010,68
conf/europlop/europlop2011,50
conf/europlop/europlop2012,30
conf/europlop/europlop2013,26
conf/europlop/europlop2014,60
conf/europlop/europlop2015,114
conf/europlop/europlop2017,38
conf/europlop/europlop2018,23
conf/europlop/europlop2019,19
conf/eurorvvv-ws/eurorvvv-ws2017,1
conf/eurorvvv-ws/eurorvvv-ws2018,1
conf/euros/euros2006,62
conf/euros/euros2008,119
conf/eurosam/eurosam1979,224
conf/eurosec/eurosec2008,31
conf/eurosec/eurosec2009,108
conf/eurosec/eurosec2010,81
conf/eurosec/eurosec2011,159
conf/eurosec/eurosec2014,128
conf/eurosec/eurosec2015,65
conf/eurosec/eurosec2016,15
conf/eurosec/eurosec2017,68
conf/eurosec/eurosec2019,14
conf/eurospi/eurospi2004,89
conf/eurospi/eurospi2005,99
conf/eurospi/eurospi2006,84
conf/eurospi/eurospi2007,64
conf/eurospi/eurospi2008,133
conf/eurospi/eurospi2009,72
conf/eurospi/eurospi2010,190
conf/eurospi/eurospi2011,122
conf/eurospi/eurospi2012,139
conf/eurospi/eurospi2013,123
conf/eurospi/eurospi2014,108
conf/eurospi/eurospi2015,79
conf/eurospi/eurospi2016,98
conf/eurospi/eurospi2017,127
conf/eurospi/eurospi2018,73
conf/eurospi/eurospi2019,37
conf/eurossc/eurossc2006,89
conf/eurossc/eurossc2007,122
conf/eurossc/eurossc2008,117
conf/eurossc/eurossc2009,85
conf/eurossc/eurossc2010,47
conf/eurosys/aimc2015,33
conf/eurosys/awes2015,25
conf/eurosys/ccb2017,17
conf/eurosys/clouddp2013,35
conf/eurosys/clouddp2014,39
conf/eurosys/clouddp2015,7
conf/eurosys/cloudng2017,9
conf/eurosys/crosscloud2016,25
conf/eurosys/crosscloud2018,2
conf/eurosys/edgesys2019,13
conf/eurosys/edgesys2020,1
conf/eurosys/eurosec2018,11
conf/eurosys/eurosys2006,1163
conf/eurosys/eurosys2007,1709
conf/eurosys/eurosys2008,634
conf/eurosys/eurosys2009,1355
conf/eurosys/eurosys2010,2023
conf/eurosys/eurosys2011,1977
conf/eurosys/eurosys2012,1195
conf/eurosys/eurosys2013,1359
conf/eurosys/eurosys2014,889
conf/eurosys/eurosys2015,739
conf/eurosys/eurosys2016,561
conf/eurosys/eurosys2017,394
conf/eurosys/eurosys2018,219
conf/eurosys/eurosys2019,125
conf/eurosys/eurosys2020,19
conf/eurosys/mai2007,24
conf/eurosys/p2ds2018,13
conf/eurosys/papec2014,37
conf/eurosys/papoc2015,23
conf/eurosys/papoc2016,27
conf/eurosys/papoc2017,9
conf/eurosys/papoc2018,4
conf/eurosys/papoc2019,6
conf/eurosys/papoc2020,2
conf/eurova-ws/eurova-ws2020,1
conf/eurovr/eurovr2014,6
conf/eurovr/eurovr2017,18
conf/eurovr/eurovr2018,7
conf/eurovr/eurovr2019,7
conf/eusai/ami2007,190
conf/eusai/eusai2003,235
conf/eusai/eusai2004,337
conf/eusflat/eusflat2011,299
conf/eusflat/eusflat2013,157
conf/eusflat/eusflat2017-1,56
conf/eusflat/eusflat2017-2,40
conf/eusflat/eusflat2017-3,38
conf/eusflat/eusflat2019,30
conf/eusipco/iwcim2017,14
conf/euspn/euspn2013,328
conf/euspn/euspn2014,268
conf/euspn/euspn2015,285
conf/euspn/euspn2016,395
conf/euspn/euspn2017,305
conf/euspn/euspn2018,121
conf/euspn/euspn2019,69
conf/evaal/evaal2011,39
conf/evaal/evaal2012,56
conf/evaal/evaal2013,65
conf/evalita/evalita2011,23
conf/evoW/evoRobot1998,156
conf/evoW/evoRobot2001,77
conf/evoW/evoW1994,114
conf/evoW/evoW1999,79
conf/evoW/evoW2000,132
conf/evoW/evoW2001,312
conf/evoW/evoW2002,268
conf/evoW/evoW2003,454
conf/evoW/evoW2004,530
conf/evoW/evoW2005,372
conf/evoW/evoW2006,398
conf/evoW/evoW2007,506
conf/evoW/evoW2008,243
conf/evoW/evoW2009,324
conf/evoW/evoappl2010-1,388
conf/evoW/evoappl2010-2,212
conf/evoW/evoappl2011-1,194
conf/evoW/evoappl2011-2,187
conf/evoW/evoappl2012,192
conf/evoW/evoappl2013,227
conf/evoW/evoappl2014,138
conf/evoW/evoappl2015,131
conf/evoW/evoappl2016-1,129
conf/evoW/evoappl2016-2,62
conf/evoW/evoappl2017-1,80
conf/evoW/evoappl2017-2,14
conf/evoW/evoappl2018,95
conf/evoW/evoappl2019,43
conf/evoW/evoappl2020,6
conf/evoW/evobio2007,112
conf/evoW/evobio2008,78
conf/evoW/evobio2009,64
conf/evoW/evobio2010,61
conf/evoW/evobio2011,38
conf/evoW/evobio2012,29
conf/evoW/evobio2013,19
conf/evoW/evocop2004,149
conf/evoW/evocop2005,198
conf/evoW/evocop2006,194
conf/evoW/evocop2007,154
conf/evoW/evocop2008,114
conf/evoW/evocop2009,105
conf/evoW/evocop2010,136
conf/evoW/evocop2011,87
conf/evoW/evocop2012,98
conf/evoW/evocop2013,82
conf/evoW/evocop2014,92
conf/evoW/evocop2015,67
conf/evoW/evocop2016,72
conf/evoW/evocop2017,34
conf/evoW/evocop2018,34
conf/evoW/evocop2019,15
conf/evoW/evocop2020,4
conf/evoW/evomusart2012,62
conf/evoW/evomusart2013,43
